,id,price,owner,collectionName,collectionTitle,img,title,propertyCategory,creators,attributes,properties,tokenDelegateValid,rarity,version,origin_attributes,Background,Body,Face,Costume,Face Gear,Glasses,Headgear
770,6vHUynuSWDiTp3i4L9FCzQeFSNdo9BR4WdUKwm3WtQvY,6.74,FRR7UWHGE6MKHJkaztfAx2nkGGNBxWiXzik9Y1MfWxUk,magnum_ai,Magnum AI,https://www.arweave.net/M8boE_WQjsOb5jSWixvWXQJ8WwO-3p_psnijP3cSORo?ext=png,Magnum #3402,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Kevlar'}, {'trait_type': 'Face Gear', 'value': 'Black Beard'}, {'trait_type': 'Glasses', 'value': 'Happy Robot'}, {'trait_type': 'Headgear', 'value': 'Blonde Afro'}]","{'files': [{'uri': 'https://www.arweave.net/M8boE_WQjsOb5jSWixvWXQJ8WwO-3p_psnijP3cSORo?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Kevlar'}, {'trait_type': 'Face Gear', 'value': 'Black Beard'}, {'trait_type': 'Glasses', 'value': 'Happy Robot'}, {'trait_type': 'Headgear', 'value': 'Blonde Afro'}]",ArcadeBricks,Yakuza,Face,Kevlar,BlackBeard,HappyRobot,BlondeAfro
771,3D8UbA1ofvc2Qu1KeTm2Un49mrjDabStnaAaUmjMM4HY,6.9,3soRBGBjj4aJnQGvbma22y4dEiaKssiFMygcx6j2h6ap,magnum_ai,Magnum AI,https://www.arweave.net/hcwWdcZxz4URLB5tbyoLgsRk4R1H8-3wTTod6qRHads?ext=png,Magnum #470,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Yellow'}, {'trait_type': 'Body', 'value': 'Aztec Warrior'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Kevlar'}, {'trait_type': 'Face Gear', 'value': 'Nice Teeth'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Space Helmet'}]","{'files': [{'uri': 'https://www.arweave.net/hcwWdcZxz4URLB5tbyoLgsRk4R1H8-3wTTod6qRHads?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Sunset Yellow'}, {'trait_type': 'Body', 'value': 'Aztec Warrior'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Kevlar'}, {'trait_type': 'Face Gear', 'value': 'Nice Teeth'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Space Helmet'}]",SunsetYellow,AztecWarrior,Face,Kevlar,NiceTeeth,GlowingRed,SpaceHelmet
772,2Lj6chRn94ig5TNiZ7Mi6azKEK8UDpPrC6sDW8hiMzcg,6.9,AwazkwcMxsfVdfZJ4n9DJfqUhizuspiqWh7Rjx371xwy,magnum_ai,Magnum AI,https://www.arweave.net/D-I_N49HSfdX3pfGo4tvxpE4okFX66kCVMD_QeEIxVo?ext=png,Magnum #1603,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum BallZ'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]","{'files': [{'uri': 'https://www.arweave.net/D-I_N49HSfdX3pfGo4tvxpE4okFX66kCVMD_QeEIxVo?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum BallZ'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]",Mechanical,HumanSkin,Face,MagnumBallZ,NoFaceGear,Steampunk,SuperMagnum
773,6G81NfQcKb2seu6jEG2FFDVdAoXSBk3erHMKxeJLW3Nh,6.9,EchSC4Rq17qDb8oaRJdNdNcuxYynVEMMytw7kQLiUCh2,magnum_ai,Magnum AI,https://www.arweave.net/n8EiTVb3804_7d2TkwoMoQbSSLK-57tvEIBNdO1c17s?ext=png,Magnum #1527,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Ablazennn'}, {'trait_type': 'Face Gear', 'value': 'Normal Cyborg'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'The Knight'}]","{'files': [{'uri': 'https://www.arweave.net/n8EiTVb3804_7d2TkwoMoQbSSLK-57tvEIBNdO1c17s?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Ablazennn'}, {'trait_type': 'Face Gear', 'value': 'Normal Cyborg'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'The Knight'}]",RetroEmerald,Yakuza,Face,Ablazennn,NormalCyborg,Vipers,TheKnight
774,12TaCieTu9yQfFM25UJ33o3dYRnVd31HrkdeC9C5zchn,6.9,9GKejjhHh8nTLLBNfGL9eDenTW6YsgdFfsnh7XSFtRX7,magnum_ai,Magnum AI,https://www.arweave.net/SsdbMovtJwRvxCUbIOetvct6B9GeROR_gKAAdf2KpiM?ext=png,Magnum #3146,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Army Coat'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'Cyclops Visor'}, {'trait_type': 'Headgear', 'value': 'Brainiac'}]","{'files': [{'uri': 'https://www.arweave.net/SsdbMovtJwRvxCUbIOetvct6B9GeROR_gKAAdf2KpiM?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Army Coat'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'Cyclops Visor'}, {'trait_type': 'Headgear', 'value': 'Brainiac'}]",AquaFade,Golem,Face,ArmyCoat,RedTongue,CyclopsVisor,Brainiac
775,A2HU8mUZnW2BZFXX3bJDhqVVJkkAAfvjbJeZKiEJxp5j,6.9,CUb2X51niPDbrmG9e5uQNPqJ3iSyEPtcY1pizHWdK5mg,magnum_ai,Magnum AI,https://www.arweave.net/SBxoJtzcUzushGAX-SR0L8ZvoyPSYFR8QDiC0rpqrk8?ext=png,Magnum #3814,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Black Beard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]","{'files': [{'uri': 'https://www.arweave.net/SBxoJtzcUzushGAX-SR0L8ZvoyPSYFR8QDiC0rpqrk8?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Black Beard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]",SunsetPink,FlowerPower,Face,RedLumberjack,BlackBeard,NoGlasses,RedMohawk
776,DX7iHCPFHT3PGi1duNx3MVMnGuCjQxn7ihWG3oHbuj6b,6.942,6BZJbrmiSchdJMnsqERghHAEa5zMG4K4jPhTgKM7oDBH,magnum_ai,Magnum AI,https://www.arweave.net/381yIPypqkMn-H_zi4NRTVCKM4ZiEjzR9IPzGjAVglQ?ext=png,Magnum #25,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Yellow'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Space Helmet'}]","{'files': [{'uri': 'https://www.arweave.net/381yIPypqkMn-H_zi4NRTVCKM4ZiEjzR9IPzGjAVglQ?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Sunset Yellow'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Space Helmet'}]",SunsetYellow,FlowerPower,Face,PharaohTop,NoFaceGear,NoGlasses,SpaceHelmet
777,CLRx39benL8czP82EHM3Gr5eRU8r7RVy8uoA2bveRPyE,6.99,Bs5x2TNVnuTjnDX6JMAdoLDfzWYxwM5B8CrwsEFb5JtE,magnum_ai,Magnum AI,https://www.arweave.net/o086eiGqF91B8Zg6rgJgGiiJQ42n6tA5n4DbQZGYwL4?ext=png,Magnum #891,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Aztec Warrior'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Workout Hoodie'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'Glowing Blue'}, {'trait_type': 'Headgear', 'value': 'Pharoh Visor'}]","{'files': [{'uri': 'https://www.arweave.net/o086eiGqF91B8Zg6rgJgGiiJQ42n6tA5n4DbQZGYwL4?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Aztec Warrior'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Workout Hoodie'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'Glowing Blue'}, {'trait_type': 'Headgear', 'value': 'Pharoh Visor'}]",SunsetPink,AztecWarrior,Face,WorkoutHoodie,RedBeard,GlowingBlue,PharohVisor
778,AFUkPzvC4WgHg1JQGbEw46dNHPiWzyBo3jHDenkeaLE3,6.99,AkSHFVD9MgGDnjXvfR7LFRHEiX4TjRSj5S9HZywjs5HD,magnum_ai,Magnum AI,https://www.arweave.net/SvYXVhApjnJKWIlznSlDcEKDr4QASd5IeRZW62U6hmk?ext=png,Magnum #2748,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Fighter'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]","{'files': [{'uri': 'https://www.arweave.net/SvYXVhApjnJKWIlznSlDcEKDr4QASd5IeRZW62U6hmk?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Fighter'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]",AquaFade,HumanSkin,Face,MagnumFighter,RedBeard,NoGlasses,Bushido
779,73bsjGg58miCNxbTBVUftwX2sKEHE3NyqiB3JM7UN8cq,6.99,vNLiPcHEPSfAP6FZVtomyZ7x5dCFtNbDsKkFdLGJiQk,magnum_ai,Magnum AI,https://www.arweave.net/zAQ95H0xGq4kyg7JNMy7El6Sjf5_j3iWeiPbVxTTtJI?ext=png,Magnum #2957,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'The Collage'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Mob Boss'}, {'trait_type': 'Face Gear', 'value': 'Great Smile'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]","{'files': [{'uri': 'https://www.arweave.net/zAQ95H0xGq4kyg7JNMy7El6Sjf5_j3iWeiPbVxTTtJI?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'The Collage'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Mob Boss'}, {'trait_type': 'Face Gear', 'value': 'Great Smile'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]",TheCollage,HumanSkin,Face,MobBoss,GreatSmile,NoGlasses,Bushido
780,5QqRr65z4fBjJSK14EEJoZMm5G5bgAaEJrSzqNQZkG29,6.99,5Ab5SiBWugYz5TeGHP2qbc94UtSMDFcxk2oc9wBaeZTL,magnum_ai,Magnum AI,https://www.arweave.net/5qoKX9CaIjvJJ-eu9j2svn1dKU3bu6953p36MC2j9qg?ext=png,Magnum #2706,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'Transparent'}, {'trait_type': 'Headgear', 'value': 'Rambo Hair'}]","{'files': [{'uri': 'https://www.arweave.net/5qoKX9CaIjvJJ-eu9j2svn1dKU3bu6953p36MC2j9qg?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'Transparent'}, {'trait_type': 'Headgear', 'value': 'Rambo Hair'}]",BlueFade,Cyborg,Face,NoCostume,CyberneticGuard,Transparent,RamboHair
781,9zNCDMkeQRJvGXQu6jMd53nAvWRsTU8sHV1zFr9sybuM,7.0,DtsEaYp1mhhXTJUGF5bkGn5WVg4re2pZk1sTQirrPntD,magnum_ai,Magnum AI,https://www.arweave.net/Pe9UQNoRnL3_2vjxF95mFE0bbWOTzLG0UsMwJGvrcdk?ext=png,Magnum #902,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Camouflage'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Grey Jersey'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]","{'files': [{'uri': 'https://www.arweave.net/Pe9UQNoRnL3_2vjxF95mFE0bbWOTzLG0UsMwJGvrcdk?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Camouflage'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Grey Jersey'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]",BronzeFade,Camouflage,Face,GreyJersey,NoFaceGear,Vipers,Bushido
782,6ggoMJt6r8QeCAPYb8yEnq34L91qQ8FCjtQ5GU9NRMfN,7.0,2nASL2KFD8tmtraLQTxuwSJuim5a96vSZqMrKbMJSqiS,magnum_ai,Magnum AI,https://www.arweave.net/WsU2oK2gskaOReEzQ8ZZaTi6J8n8lbSgJYLJqfehrjE?ext=png,Magnum #846,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]","{'files': [{'uri': 'https://www.arweave.net/WsU2oK2gskaOReEzQ8ZZaTi6J8n8lbSgJYLJqfehrjE?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]",BronzeFade,Golem,Face,BusinessCasual,RedTongue,NoGlasses,RedMohawk
783,7M7GD2ovztx58knNcrWtyMn482edD71tr87MihEWotq2,7.0,E2GgVPEKwKj7gkrNtggLnKRsoQkBymMimQBprbDDqwQN,magnum_ai,Magnum AI,https://www.arweave.net/MjqWkW6fZKeIBnr8tb1IP5UYp_hRoPtqwzdJ1-L6Vv4?ext=png,Magnum #3577,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'The Sailor'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Scouter Eye'}, {'trait_type': 'Headgear', 'value': 'Red Beanie'}]","{'files': [{'uri': 'https://www.arweave.net/MjqWkW6fZKeIBnr8tb1IP5UYp_hRoPtqwzdJ1-L6Vv4?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'The Sailor'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Scouter Eye'}, {'trait_type': 'Headgear', 'value': 'Red Beanie'}]",Mechanical,Golem,Face,TheSailor,OrangeGoatee,ScouterEye,RedBeanie
784,HSzFHoRHPh6Ft6x2MjqUUXwyc1M45LMni3LKp6htBFdZ,7.0,CZjmcwdFRNacvtdsgE18p1963nP6nGZxpdCiezK4915U,magnum_ai,Magnum AI,https://www.arweave.net/r4zip0QM92TIJJ6PKgiXxsy0Z5XSl_pjnIp8hzixA0w?ext=png,Magnum #1366,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Yellow Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Normal Cyborg'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Army Helmet Bullets'}]","{'files': [{'uri': 'https://www.arweave.net/r4zip0QM92TIJJ6PKgiXxsy0Z5XSl_pjnIp8hzixA0w?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Yellow Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Normal Cyborg'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Army Helmet Bullets'}]",BlueFade,HumanSkin,Face,YellowLumberjack,NormalCyborg,GlowingRed,ArmyHelmetBullets
