,id,price,owner,collectionName,collectionTitle,title,propertyCategory,creators,properties,tokenDelegateValid,rarity,version,Trait_Background,Trait_Body,Trait_Clothes,Trait_Eyes,Trait_Head,Trait_Mouth
797,2TkZpHdhBDtYBAxnT6Fy3BnGAJ1pfDz9rjPuqHSom9dz,0.59,45e3EBdFFRdwdDbDYSxMtFdqtbukXAXnLbuUjny8MNfB,monkelabs_dao,MonkeLabs DAO,LabMonke #1380,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/3516878d686269623307a0463d2cdfc4.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Blue,TShirt,None,Microscope,Full
798,HYLdA74BwrvcKkJbAT95F1yx8bbhNieoUDk4bDT77Wqu,0.59,CPYDZMorfh3q6rd8L67VvaF4x5gnD9e66HiZHvK7CyFV,monkelabs_dao,MonkeLabs DAO,LabMonke #1160,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/f1f4e5ae53259d8f2cef521a922a4a9a.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Purple,LabCoatOpen,None,Emerald,Full
799,3vBx38gTB6DP9GQdWkqtqFoDQimVhs3zXs97vhkzb19a,0.59,7D9a1wMVz8xaVz6Q77DsokQBPYDaPmHxaAY1Kor1Nfh7,monkelabs_dao,MonkeLabs DAO,LabMonke #4070,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/cc07368c1c8c9f91a98bf303bca74db7.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Red,Arctic,Bowtie,None,SolarPanels,Full
800,2mxFSbJs3qcNJi9zSDnFdVnnRvEC924pkwmuFezQokgi,0.6,7pBWeF9wvR1aQ5sD3sBTrk3gCQTK13y5GsSKbT79kHFM,monkelabs_dao,MonkeLabs DAO,LabMonke #2530,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/8c53e645c06548253ecf7572168d1d4a.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Green,SuperArmorGreen,NightVision,Battery,Dot
801,6F5X7y5kCWUmGaz3kGAkTZpZQe8GWxDAz6jiHUmipbeT,0.6,r4yxhFNtnSrZi9YSTpH326WavHengxbFTmfo7Ud1M81,monkelabs_dao,MonkeLabs DAO,LabMonke #5201,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/e2307602729ca8358ee2ed8648245229.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Orangutan,None,Tracker,None,Smile
802,EfMtgcRXGZauAWDwHGxwjtuAKEiPS8RF6VQR3DXK5CAs,0.6,Bk7AXow6NDwRWoNkJDDjHHrV2zDTeXAq5gypP3oE5Tqr,monkelabs_dao,MonkeLabs DAO,LabMonke #4861,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/20b6d36e34882e64dbf0a774ba873143.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Green,Brown,Bowtie,None,Satellite,Dot
803,46MUokLWNLKGT96QUfjeqSKfC98FoizyjP1Taj6FhhCX,0.6,5zTSLC6Y3Fc8p3sNzNQBQ6AzNiQT4GJYXjKFkoCv7g5o,monkelabs_dao,MonkeLabs DAO,LabMonke #5652,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/54e0bbd709813d5a21c3395eed7d3e25.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Brown,LabCoatClosed,Glasses,Potion,Dot
804,FQtGEXhgmcLXpVN1XkXZCMvx3PA8bSE2d1vG5pXmna8n,0.6,DoAXQucjm2D1uQ1fERo1Ka2sD3uvDr5okNpuehHNTRZ5,monkelabs_dao,MonkeLabs DAO,LabMonke #3828,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/fc3143560196224cda4f3581d89d9f3c.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Arctic,LabCoatClosed,None,Battery,Full
805,GZaVwXSMJ8erimnVhHnkDsY72rEdfmLsUMtcj5NwNAwU,0.6,2oFQorPJpp6zrzSP9H4DMQY9wxhp3hSAXaLovo1naKwX,monkelabs_dao,MonkeLabs DAO,LabMonke #2447,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/68682dbafc2a72f1b8f1dd69b88e75dd.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Brown,None,Tracker,Potion,Dot
806,3BZGzJ2ZkrRtgiHM6QaSNUPqD4TjuaBJEuupEnm1HrrU,0.6,3VYeaybD6KAKnoLqt19UASd35GgR5K3Tm1EqH5NdudY1,monkelabs_dao,MonkeLabs DAO,LabMonke #1903,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/de04bc55bc2490ac3d3d472bf4390da5.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Green,Green,Bowtie,TronGlasses,Emerald,Thoughtful
807,JDtkypaAtacaSb2ScACkmgGTaZcK8Zf9VVDvcWX93teF,0.6,6jmRV4o1dcu2d43yJhTdx2d2RyPME2LXSGww63qU1HMx,monkelabs_dao,MonkeLabs DAO,LabMonke #1917,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/7ba5f8d7a9178598a749f13664b4809e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Green,Orangutan,LabCoatOpen,None,Emerald,Open
808,54G6yv2K6jsjS7sqbiwmSp6xzZLtvK8sZp3YnCCH62h5,0.6,4iDTW8WRU6b2wELAMSfxZDgKL6zobHZy6kbbmG8icKHr,monkelabs_dao,MonkeLabs DAO,LabMonke #3777,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/922f4633cd9ded8a2b98ccffa859d900.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Green,Orangutan,None,Glasses,Satellite,Dot
809,5qefVpVrmMzQPHbCbzEhLJAs2J4bDkRdmn3JDJ7PBpNj,0.61,3jEkJpYBayRWuP9PPTgVqw1KthBxpYemdaVMBGjVFXeC,monkelabs_dao,MonkeLabs DAO,LabMonke #3075,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/c1b5cf6fe9e905106197a61c0da41e84.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Arctic,None,Goggles,ComputerOn,Dot
810,HiAXo9LKy67xszA8jAPFWHnPpAdd2HQbMVFdq84PHt6B,0.63,45e3EBdFFRdwdDbDYSxMtFdqtbukXAXnLbuUjny8MNfB,monkelabs_dao,MonkeLabs DAO,LabMonke #1901,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/cb25cad6e86c2778fb82ecb7be41857c.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Red,Blue,StormTrooper,Goggles,Planet,Full
811,8XcUbLLrEuiecF9e4ie36RrUfWcqNZwhs4J3BfaEbGVs,0.63,45e3EBdFFRdwdDbDYSxMtFdqtbukXAXnLbuUjny8MNfB,monkelabs_dao,MonkeLabs DAO,LabMonke #4376,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d0c1107a1ba50bd934f981eef6a952c4.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Purple,LabCoatOpen,NightVision,Brain,Full
812,9q3nuuc6S2V4FMA4Dn4UveBqyyqcGyXDk1wmAkchNgD8,0.64,45e3EBdFFRdwdDbDYSxMtFdqtbukXAXnLbuUjny8MNfB,monkelabs_dao,MonkeLabs DAO,LabMonke #4684,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/e5820b0489a7be562585e1f5afd8ed66.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Orangutan,LabCoatClosed,Goggles,Emerald,Open
813,3kqUn6uRJUKWmijwcvGSNecv5m5hEYWnVcZ11yDJLmBr,0.64,9QBmgUdQeMXkFGgo7gUDyCWXgwvTR4PoKAde5ofhKZDd,monkelabs_dao,MonkeLabs DAO,LabMonke #4434,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/c85e9ed58b186d86e2c47c7e7166d5b3.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Gorilla,Emperor,LaserVisor,Pill,Line
814,4mypNi97DUHHSgUKjzhSSPXrHTuWn2EjmhwfQf3mP91K,0.64,FpPPhKwQxY1L2M12o7JuyaSooD1J2CLzaD9BP22jyF1L,monkelabs_dao,MonkeLabs DAO,LabMonke #407,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/40fd1217ca83b1c526d5a7d07b5b1691.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Gorilla,LabCoatOpen,None,Syringe,Smile
815,3w538RYWyv1XgV8VGoHhqXjhP8QTH8xmRqG6vb6b763i,0.6499,2auiGRb95GibFJQR4iHEf3wm8C5qDPXx9fwZhpEtFxPq,monkelabs_dao,MonkeLabs DAO,LabMonke #4023,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/31608a6799a26ce761db7f6789f6dbee.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Orangutan,Bowtie,LaserVisor,None,Thoughtful
816,8LZj9fYVMQ59V12PuLPR6JaM8rNXB1hXrpxDBYXpVdAy,0.66,7fnBMvuPYSZFn9E8VZmResRZ7E8Sz46v2vue2mxrzWia,monkelabs_dao,MonkeLabs DAO,LabMonke #2450,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/9cb1a91dc7f523fbe745df7e5b3f5cf2.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Orangutan,Bowtie,Tracker,Controller,Dot
817,CR6Ba6BFhQv1AiqE2zpoEbTQ2VyK8LV6uX5suoSijTs1,0.67,45e3EBdFFRdwdDbDYSxMtFdqtbukXAXnLbuUjny8MNfB,monkelabs_dao,MonkeLabs DAO,LabMonke #2649,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/587dac286b8cdd4d62ea3d2d42d20825.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Brown,TShirt,None,Controller,Line
818,2rbLof8iDBPPGwcoyNp3yFUScwM6251z9dQ4ogym6oMn,0.689,4mNjkS2WwwHQ7ndLwn83cgXF5fikaZAxzKb9BrmG1q8o,monkelabs_dao,MonkeLabs DAO,LabMonke #2586,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/aacb2aed6803f1142934d8aedd543fc3.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Green,Suit,Glasses,SolarPanels,Open
819,F6zkCuGyheuiMF4WmGhvGn3pZ5UwAxzfoGNZkdGCKtPd,0.69,CZ1PULwx12mXT41vJz2zrQhQQfxZcWChxtBRLEd6Unkr,monkelabs_dao,MonkeLabs DAO,LabMonke #111,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/b222af35a08f795483577f875ccc949a.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Blue,None,LaserVisor,SolarPanels,Open
820,BnB6ocjrgpZGNG2n4gYxsPR14HXrsJ9y91Zo6i73Q6RH,0.69,7cuYxiFC7xnFonaUVBhAz89fRBRJtnWAKhr2qRfoGcMd,monkelabs_dao,MonkeLabs DAO,LabMonke #4004,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/73baf48a1e3a1dbb146281fa120a1148.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Red,Blue,None,LaserVisor,Brain,Full
821,Dddcmra9yLfNdA4ay4Tj8L7zzfvrYaPAeqG6A1MK4grp,0.699,45e3EBdFFRdwdDbDYSxMtFdqtbukXAXnLbuUjny8MNfB,monkelabs_dao,MonkeLabs DAO,LabMonke #3494,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/c552232376cf024bd3de4ef7e2bb4d52.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Blue,Hazmat,Goggles,Pill,Dot
822,Cn4DVPt1HYmWke4L84ZWi2VBsm5e8LH1icYWtD9QK8q3,0.7,C79g29RZovS8M3hPg8RPx8Srjeb5fvpBuBDTsMduxcdB,monkelabs_dao,MonkeLabs DAO,LabMonke #5899,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/326208e03ee2a716e8ded77b612c18c9.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Green,Suit,None,Planet,Thoughtful
823,458P2ZzJcGUa2hUQYUFdWphQDUAe36gh4mQaWsnM6UuT,0.7,5Xuy3q2uxfqUzrosmTaLFDnsRvnq4XYg11ugVu43bpXo,monkelabs_dao,MonkeLabs DAO,LabMonke #2603,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/3123e1ec5448a0faba38b3d1506ada26.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Red,Green,LabCoatOpen,Glasses,Beaker,Dot
824,GU8diAy6CvJk5cBnN9yfycDymZGy1tkNfx3mnZicv9aM,0.7,8eEF47qKv5LZyDqTQZp2Lv62YXU48WA9cyHK4zdoHQo6,monkelabs_dao,MonkeLabs DAO,LabMonke #3428,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/18b941022478597ec012857bce9cf299.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Green,Orangutan,TShirt,NightVision,Pill,Open
825,nJj46iLNkihWJ4L2LiexJK9XdLsBgyRXL38AxK8FDFk,0.7,8eEF47qKv5LZyDqTQZp2Lv62YXU48WA9cyHK4zdoHQo6,monkelabs_dao,MonkeLabs DAO,LabMonke #3139,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/38702de2f22b78315c4c902d927c32e2.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Orangutan,LabCoatClosed,Tracker,Magnet,Dot
826,ADoGNAk6BoEm15gShPdctyTEoueKqN4mWSaUifCEhZgX,0.7,8eEF47qKv5LZyDqTQZp2Lv62YXU48WA9cyHK4zdoHQo6,monkelabs_dao,MonkeLabs DAO,LabMonke #1850,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/c27cd8ab47949be11c762480eedb8652.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Green,StormTrooper,NightVision,Ruby,Line
827,E52xhNGi75399iHYNmxPzxK4q4JFPLcLXMspJGnch4Nh,0.7,FoWhzvasECdEUPgJPDuGYa6Xsc771HbSCnUbN7UBkZBx,monkelabs_dao,MonkeLabs DAO,LabMonke #755,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/fd115c54fb91183bd82e5e413e03acca.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Brown,Bowtie,None,Controller,Full
828,DNFmANi6Q1qySQwahq35v3iVqoinDXwkZtoqcAQty5o4,0.7,DjPGyNn1Ac7vRcHwHDa1126p28KKAjmoV82Ug2ab4D56,monkelabs_dao,MonkeLabs DAO,LabMonke #4524,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/6a90a682aa0b995b49c69749bc54f53c.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Brown,StormTrooper,Glasses,Pill,Dot
